Objectnummer,street,huisnummer,postcode,city,Country,Longitude,Latitude,maps_url,Province
692490252,Smeet,1,1551 NG,Westzaan,Netherlands,4.7710859,52.4334858,"https://www.google.com/maps?q=52.4334858,4.7710859",North Holland
692490253,Smeet,1,1551 NG,Westzaan,Netherlands,4.7701991,52.4336,"https://www.google.com/maps?q=52.4336,4.7701991",North Holland
692490254,Smeet,1,1551 NG,Westzaan,Netherlands,4.770272,52.4338154,"https://www.google.com/maps?q=52.4338154,4.770272",North Holland
724516000,West,5C,1633 JA,Avenhorn,Netherlands,4.949768,52.6158187,"https://www.google.com/maps?q=52.6158187,4.949768",North Holland
733446429,Neuvel,15A,1693 BN,Wervershoof,Netherlands,5.1457031,52.7261199,"https://www.google.com/maps?q=52.7261199,5.1457031",North Holland
733446430,Neuvel,11,1693 BN,Wervershoof,Netherlands,5.146298,52.7261819,"https://www.google.com/maps?q=52.7261819,5.146298",North Holland
733446431,Neuvel,15A,1693 BN,Wervershoof,Netherlands,5.1456749,52.7261815,"https://www.google.com/maps?q=52.7261815,5.1456749",North Holland
733446432,Neuvel,11,1693 BN,Wervershoof,Netherlands,5.1464108,52.7262437,"https://www.google.com/maps?q=52.7262437,5.1464108",North Holland
733446433,Neuvel,15A,1693 BN,Wervershoof,Netherlands,5.1456552,52.7262431,"https://www.google.com/maps?q=52.7262431,5.1456552",North Holland
733446434,Neuvel,9,1693 BN,Wervershoof,Netherlands,5.1465232,52.7263043,"https://www.google.com/maps?q=52.7263043,5.1465232",North Holland
733446435,Neuvel,15A,1693 BN,Wervershoof,Netherlands,5.1456287,52.7263037,"https://www.google.com/maps?q=52.7263037,5.1456287",North Holland
733446436,Neuvel,9,1693 BN,Wervershoof,Netherlands,5.1464958,52.7263675,"https://www.google.com/maps?q=52.7263675,5.1464958",North Holland
733446437,Neuvel,15A,1693 BN,Wervershoof,Netherlands,5.1456014,52.7263668,"https://www.google.com/maps?q=52.7263668,5.1456014",North Holland
733446438,Neuvel,9,1693 BN,Wervershoof,Netherlands,5.1466082,52.7264276,"https://www.google.com/maps?q=52.7264276,5.1466082",North Holland
733446439,Neuvel,15A,1693 BN,Wervershoof,Netherlands,5.1455783,52.7264268,"https://www.google.com/maps?q=52.7264268,5.1455783",North Holland
733446440,Beerewerf,9,1693 BV,Wervershoof,Netherlands,5.146719,52.7264893,"https://www.google.com/maps?q=52.7264893,5.146719",North Holland
733446441,Neuvel,15A,1693 BN,Wervershoof,Netherlands,5.1455544,52.7264884,"https://www.google.com/maps?q=52.7264884,5.1455544",North Holland
733446442,Neuvel,9,1693 BN,Wervershoof,Netherlands,5.1466933,52.7265509,"https://www.google.com/maps?q=52.7265509,5.1466933",North Holland
733446443,Neuvel,15A,1693 BN,Wervershoof,Netherlands,5.1455288,52.72655,"https://www.google.com/maps?q=52.72655,5.1455288",North Holland
733446444,Neuvel,9,1693 BN,Wervershoof,Netherlands,5.1466702,52.7266115,"https://www.google.com/maps?q=52.7266115,5.1466702",North Holland
733446445,Neuvel,15A,1693 BN,Wervershoof,Netherlands,5.1455057,52.7266106,"https://www.google.com/maps?q=52.7266106,5.1455057",North Holland
733446446,Neuvel,9,1693 BN,Wervershoof,Netherlands,5.1466446,52.726672,"https://www.google.com/maps?q=52.726672,5.1466446",North Holland
733446447,Neuvel,15A,1693 BN,Wervershoof,Netherlands,5.14548,52.7266711,"https://www.google.com/maps?q=52.7266711,5.14548",North Holland
733446448,Neuvel,9,1693 BN,Wervershoof,Netherlands,5.146619,52.7267342,"https://www.google.com/maps?q=52.7267342,5.146619",North Holland
733446449,Neuvel,15A,1693 BN,Wervershoof,Netherlands,5.1454544,52.7267332,"https://www.google.com/maps?q=52.7267332,5.1454544",North Holland
733446450,Neuvel,9,1693 BN,Wervershoof,Netherlands,5.1465959,52.7267967,"https://www.google.com/maps?q=52.7267967,5.1465959",North Holland
733446451,Neuvel,15A,1693 BN,Wervershoof,Netherlands,5.1454313,52.7267959,"https://www.google.com/maps?q=52.7267959,5.1454313",North Holland
733446452,Neuvel,9,1693 BN,Wervershoof,Netherlands,5.1465739,52.7268579,"https://www.google.com/maps?q=52.7268579,5.1465739",North Holland
733446453,Neuvel,15A,1693 BN,Wervershoof,Netherlands,5.1454093,52.7268569,"https://www.google.com/maps?q=52.7268569,5.1454093",North Holland
733749993,Bergerweg,3-LOC,1862 JS,Bergen,Netherlands,4.7179238,52.6584262,"https://www.google.com/maps?q=52.6584262,4.7179238",North Holland
733749994,Bergerweg,3-LOC,1862 JS,Bergen,Netherlands,4.7179309,52.6584768,"https://www.google.com/maps?q=52.6584768,4.7179309",North Holland
733749995,Bergerweg,3-LOC,1862 JS,Bergen,Netherlands,4.7179469,52.65853,"https://www.google.com/maps?q=52.65853,4.7179469",North Holland
733749996,Bergerweg,3-LOC,1862 JS,Bergen,Netherlands,4.7179154,52.6585861,"https://www.google.com/maps?q=52.6585861,4.7179154",North Holland
733749997,Bergerweg,125,1862 PR,Bergen,Netherlands,4.7178817,52.6586426,"https://www.google.com/maps?q=52.6586426,4.7178817",North Holland
733749998,Bergerweg,125,1862 PR,Bergen,Netherlands,4.7178479,52.6586957,"https://www.google.com/maps?q=52.6586957,4.7178479",North Holland
733749999,Bergerweg,125,1862 PR,Bergen,Netherlands,4.7178192,52.6587514,"https://www.google.com/maps?q=52.6587514,4.7178192",North Holland
733750000,Bergerweg,127-TRAF,1862 XR,Bergen,Netherlands,4.719049,52.6584762,"https://www.google.com/maps?q=52.6584762,4.719049",North Holland
733750001,Bergerweg,127-TRAF,1862 XR,Bergen,Netherlands,4.7190429,52.6583803,"https://www.google.com/maps?q=52.6583803,4.7190429",North Holland
733750002,Bergerweg,127-TRAF,1862 XR,Bergen,Netherlands,4.7191953,52.6582817,"https://www.google.com/maps?q=52.6582817,4.7191953",North Holland
733750003,Bergerweg,127-TRAF,1862 XR,Bergen,Netherlands,4.7193549,52.6581824,"https://www.google.com/maps?q=52.6581824,4.7193549",North Holland
733750004,Bergerweg,127-TRAF,1862 XR,Bergen,Netherlands,4.7190924,52.6583329,"https://www.google.com/maps?q=52.6583329,4.7190924",North Holland
733750005,Bergerweg,127-TRAF,1862 XR,Bergen,Netherlands,4.7190524,52.6585245,"https://www.google.com/maps?q=52.6585245,4.7190524",North Holland
733750006,Bergerweg,127-TRAF,1862 XR,Bergen,Netherlands,4.7188484,52.6588164,"https://www.google.com/maps?q=52.6588164,4.7188484",North Holland
733750007,Bergerweg,127-TRAF,1862 XR,Bergen,Netherlands,4.7190076,52.6587171,"https://www.google.com/maps?q=52.6587171,4.7190076",North Holland
733750008,Bergerweg,127-TRAF,1862 XR,Bergen,Netherlands,4.7190462,52.6584286,"https://www.google.com/maps?q=52.6584286,4.7190462",North Holland
733750009,Bergerweg,127-TRAF,1862 XR,Bergen,Netherlands,4.7190053,52.6586701,"https://www.google.com/maps?q=52.6586701,4.7190053",North Holland
733750010,Bergerweg,127-TRAF,1862 XR,Bergen,Netherlands,4.7189553,52.6587646,"https://www.google.com/maps?q=52.6587646,4.7189553",North Holland
733750011,Bergerweg,127-TRAF,1862 XR,Bergen,Netherlands,4.7190025,52.6586226,"https://www.google.com/maps?q=52.6586226,4.7190025",North Holland
733750012,Bergerweg,127-TRAF,1862 XR,Bergen,Netherlands,4.7189991,52.6585743,"https://www.google.com/maps?q=52.6585743,4.7189991",North Holland
733750013,Bergerweg,127-TRAF,1862 XR,Bergen,Netherlands,4.7192493,52.6582337,"https://www.google.com/maps?q=52.6582337,4.7192493",North Holland
733750014,Bergerweg,127B-TRAF,1862 XR,Bergen,Netherlands,4.7204071,52.6587818,"https://www.google.com/maps?q=52.6587818,4.7204071",North Holland
733750015,Bergerweg,127B-TRAF,1862 XR,Bergen,Netherlands,4.7204041,52.6587337,"https://www.google.com/maps?q=52.6587337,4.7204041",North Holland
733750016,Bergerweg,127B-TRAF,1862 XR,Bergen,Netherlands,4.7204021,52.6586874,"https://www.google.com/maps?q=52.6586874,4.7204021",North Holland
733750017,Bergerweg,127B-TRAF,1862 XR,Bergen,Netherlands,4.720397,52.6585928,"https://www.google.com/maps?q=52.6585928,4.720397",North Holland
733750018,Bergerweg,127B-TRAF,1862 XR,Bergen,Netherlands,4.7203997,52.6586403,"https://www.google.com/maps?q=52.6586403,4.7203997",North Holland
733750019,Bergerweg,127B-TRAF,1862 XR,Bergen,Netherlands,4.7204429,52.6585434,"https://www.google.com/maps?q=52.6585434,4.7204429",North Holland
733750020,Bergerweg,127B-TRAF,1862 XR,Bergen,Netherlands,4.7204401,52.6584948,"https://www.google.com/maps?q=52.6584948,4.7204401",North Holland
733750021,Bergerweg,127B-TRAF,1862 XR,Bergen,Netherlands,4.720434,52.658399,"https://www.google.com/maps?q=52.658399,4.720434",North Holland
733750022,Bergerweg,127B-TRAF,1862 XR,Bergen,Netherlands,4.7204366,52.6584466,"https://www.google.com/maps?q=52.6584466,4.7204366",North Holland
733750023,Bergerweg,127B-TRAF,1862 XR,Bergen,Netherlands,4.7204863,52.6583495,"https://www.google.com/maps?q=52.6583495,4.7204863",North Holland
733750024,Bergerweg,127B-TRAF,1862 XR,Bergen,Netherlands,4.7204812,52.6582541,"https://www.google.com/maps?q=52.6582541,4.7204812",North Holland
733750025,Bergerweg,127B-TRAF,1862 XR,Bergen,Netherlands,4.7204828,52.6583032,"https://www.google.com/maps?q=52.6583032,4.7204828",North Holland
733750026,Bergerweg,127B-TRAF,1862 XR,Bergen,Netherlands,4.7204758,52.6582073,"https://www.google.com/maps?q=52.6582073,4.7204758",North Holland
733750027,Bergerweg,127B-TRAF,1862 XR,Bergen,Netherlands,4.7204742,52.6581582,"https://www.google.com/maps?q=52.6581582,4.7204742",North Holland
739573255,Huiskebuurtweg,,1749 CL,Warmenhuizen,Netherlands,4.7344315,52.6960994,"https://www.google.com/maps?q=52.6960994,4.7344315",North Holland
739573256,Huiskebuurtweg,,1749 CL,Warmenhuizen,Netherlands,4.7343001,52.696036,"https://www.google.com/maps?q=52.696036,4.7343001",North Holland
739573257,Huiskebuurtweg,,1749 CL,Warmenhuizen,Netherlands,4.7341793,52.6959214,"https://www.google.com/maps?q=52.6959214,4.7341793",North Holland
739573258,Huiskebuurtweg,,1749 CL,Warmenhuizen,Netherlands,4.7340586,52.6958287,"https://www.google.com/maps?q=52.6958287,4.7340586",North Holland
739573259,Huiskebuurtweg,,1749 CL,Warmenhuizen,Netherlands,4.73393,52.6957288,"https://www.google.com/maps?q=52.6957288,4.73393",North Holland
739573260,Huiskebuurtweg,,1749 CL,Warmenhuizen,Netherlands,4.7337811,52.6957152,"https://www.google.com/maps?q=52.6957152,4.7337811",North Holland
746284339,Polderweg,,1471 EA,Purmerend,Netherlands,5.00298,52.5246296,"https://www.google.com/maps?q=52.5246296,5.00298",North Holland
746284340,Polderweg,,1471 EA,Purmerend,Netherlands,5.0030536,52.5247028,"https://www.google.com/maps?q=52.5247028,5.0030536",North Holland
746284341,Polderweg,,1471 EA,Purmerend,Netherlands,5.0031251,52.5247738,"https://www.google.com/maps?q=52.5247738,5.0031251",North Holland
746284342,Polderweg,,1471 EA,Purmerend,Netherlands,5.0031928,52.5248464,"https://www.google.com/maps?q=52.5248464,5.0031928",North Holland
746284343,Polderweg,,1471 EA,Purmerend,Netherlands,5.0032619,52.5249192,"https://www.google.com/maps?q=52.5249192,5.0032619",North Holland
746284344,Purmerdijk,,1471 EB,Purmerend,Netherlands,5.0033344,52.5249886,"https://www.google.com/maps?q=52.5249886,5.0033344",North Holland
746284345,Purmerdijk,,1471 EB,Purmerend,Netherlands,5.0038609,52.5249896,"https://www.google.com/maps?q=52.5249896,5.0038609",North Holland
746284346,Polderweg,,1471 EA,Purmerend,Netherlands,5.0039281,52.5249205,"https://www.google.com/maps?q=52.5249205,5.0039281",North Holland
746284347,Polderweg,,1471 EA,Purmerend,Netherlands,5.0039992,52.524848,"https://www.google.com/maps?q=52.524848,5.0039992",North Holland
746284348,Polderweg,,1471 EA,Purmerend,Netherlands,5.0040565,52.5247756,"https://www.google.com/maps?q=52.5247756,5.0040565",North Holland
746284349,Polderweg,,1471 EA,Purmerend,Netherlands,5.0041246,52.5247049,"https://www.google.com/maps?q=52.5247049,5.0041246",North Holland
746284350,Polderweg,,1471 EA,Purmerend,Netherlands,5.0041882,52.5246321,"https://www.google.com/maps?q=52.5246321,5.0041882",North Holland
746284351,Polderweg,,1471 EA,Purmerend,Netherlands,5.0041844,52.5245618,"https://www.google.com/maps?q=52.5245618,5.0041844",North Holland
746284352,Polderweg,,1471 EA,Purmerend,Netherlands,5.0043204,52.5244895,"https://www.google.com/maps?q=52.5244895,5.0043204",North Holland
746284353,Polderweg,,1471 EA,Purmerend,Netherlands,5.0044585,52.5244172,"https://www.google.com/maps?q=52.5244172,5.0044585",North Holland
746284354,Polderweg,,1471 EA,Purmerend,Netherlands,5.004459,52.5243464,"https://www.google.com/maps?q=52.5243464,5.004459",North Holland
746284355,Polderweg,,1471 EA,Purmerend,Netherlands,5.0045958,52.5242737,"https://www.google.com/maps?q=52.5242737,5.0045958",North Holland
746284356,Polderweg,,1471 EA,Purmerend,Netherlands,5.0047329,52.5242017,"https://www.google.com/maps?q=52.5242017,5.0047329",North Holland
746284357,Polderweg,,1471 EA,Purmerend,Netherlands,5.0048696,52.5241295,"https://www.google.com/maps?q=52.5241295,5.0048696",North Holland
746284358,Polderweg,,1471 EA,Purmerend,Netherlands,5.0048699,52.5240568,"https://www.google.com/maps?q=52.5240568,5.0048699",North Holland
746284359,Polderweg,,1471 EA,Purmerend,Netherlands,5.0051591,52.5239866,"https://www.google.com/maps?q=52.5239866,5.0051591",North Holland
746284360,Polderweg,,1471 EA,Purmerend,Netherlands,5.0051594,52.5239136,"https://www.google.com/maps?q=52.5239136,5.0051594",North Holland
746284361,Polderweg,,1471 EA,Purmerend,Netherlands,5.0052087,52.5238435,"https://www.google.com/maps?q=52.5238435,5.0052087",North Holland
746284362,Polderweg,,1471 EA,Purmerend,Netherlands,5.005209,52.5237709,"https://www.google.com/maps?q=52.5237709,5.005209",North Holland
746284363,Polderweg,,1471 EA,Purmerend,Netherlands,5.0052094,52.5236983,"https://www.google.com/maps?q=52.5236983,5.0052094",North Holland
746284364,Polderweg,,1471 EA,Purmerend,Netherlands,5.0052098,52.5236275,"https://www.google.com/maps?q=52.5236275,5.0052098",North Holland
746284365,Polderweg,,1471 EA,Purmerend,Netherlands,5.0052101,52.5235545,"https://www.google.com/maps?q=52.5235545,5.0052101",North Holland
746284366,Polderweg,,1471 EA,Purmerend,Netherlands,5.0024426,52.5231167,"https://www.google.com/maps?q=52.5231167,5.0024426",North Holland
746284367,Polderweg,,1471 EA,Purmerend,Netherlands,5.0025258,52.523189,"https://www.google.com/maps?q=52.523189,5.0025258",North Holland
746284368,Polderweg,,1471 EA,Purmerend,Netherlands,5.002526,52.523262,"https://www.google.com/maps?q=52.523262,5.002526",North Holland
746284369,Polderweg,,1471 EA,Purmerend,Netherlands,5.0025262,52.5233329,"https://www.google.com/maps?q=52.5233329,5.0025262",North Holland
746284370,Polderweg,,1471 EA,Purmerend,Netherlands,5.0025264,52.5234054,"https://www.google.com/maps?q=52.5234054,5.0025264",North Holland
746284371,Polderweg,,1471 EA,Purmerend,Netherlands,5.0025263,52.523478,"https://www.google.com/maps?q=52.523478,5.0025263",North Holland
746284372,Polderweg,,1471 EA,Purmerend,Netherlands,5.0052106,52.5234834,"https://www.google.com/maps?q=52.5234834,5.0052106",North Holland
746284373,Polderweg,,1471 EA,Purmerend,Netherlands,5.005211,52.5234108,"https://www.google.com/maps?q=52.5234108,5.005211",North Holland
746284374,Polderweg,,1471 EA,Purmerend,Netherlands,5.0052113,52.5233383,"https://www.google.com/maps?q=52.5233383,5.0052113",North Holland
746284375,Polderweg,,1471 EA,Purmerend,Netherlands,5.0052117,52.5232674,"https://www.google.com/maps?q=52.5232674,5.0052117",North Holland
746284376,Polderweg,,1471 EA,Purmerend,Netherlands,5.0052122,52.5231944,"https://www.google.com/maps?q=52.5231944,5.0052122",North Holland
746284377,Polderweg,,1471 EA,Purmerend,Netherlands,5.0052125,52.5231222,"https://www.google.com/maps?q=52.5231222,5.0052125",North Holland
746284378,Polderweg,,1471 EA,Purmerend,Netherlands,5.0076291,52.5226213,"https://www.google.com/maps?q=52.5226213,5.0076291",North Holland
746284379,Polderweg,,1471 EA,Purmerend,Netherlands,5.0076289,52.5226939,"https://www.google.com/maps?q=52.5226939,5.0076289",North Holland
746284380,Polderweg,,1471 EA,Purmerend,Netherlands,5.0076285,52.5227664,"https://www.google.com/maps?q=52.5227664,5.0076285",North Holland
746284381,Polderweg,,1471 EA,Purmerend,Netherlands,5.0076282,52.5228381,"https://www.google.com/maps?q=52.5228381,5.0076282",North Holland
746284382,Polderweg,,1471 EA,Purmerend,Netherlands,5.0076278,52.522911,"https://www.google.com/maps?q=52.522911,5.0076278",North Holland
746284383,Polderweg,,1471 EA,Purmerend,Netherlands,5.0077611,52.5229821,"https://www.google.com/maps?q=52.5229821,5.0077611",North Holland
746284384,Polderweg,,1471 EA,Purmerend,Netherlands,5.0078567,52.5230549,"https://www.google.com/maps?q=52.5230549,5.0078567",North Holland
746284385,Polderweg,,1471 EA,Purmerend,Netherlands,5.0079296,52.5231276,"https://www.google.com/maps?q=52.5231276,5.0079296",North Holland
746284386,Polderweg,,1471 EA,Purmerend,Netherlands,5.0079387,52.5231999,"https://www.google.com/maps?q=52.5231999,5.0079387",North Holland
746284387,Polderweg,,1471 EA,Purmerend,Netherlands,5.0078799,52.5232727,"https://www.google.com/maps?q=52.5232727,5.0078799",North Holland
746284388,Polderweg,,1471 EA,Purmerend,Netherlands,5.0077261,52.5233433,"https://www.google.com/maps?q=52.5233433,5.0077261",North Holland
746284389,Polderweg,,1471 EA,Purmerend,Netherlands,5.0076228,52.5234156,"https://www.google.com/maps?q=52.5234156,5.0076228",North Holland
746284390,Polderweg,,1471 EA,Purmerend,Netherlands,5.0074856,52.523488,"https://www.google.com/maps?q=52.523488,5.0074856",North Holland
746284391,Polderweg,,1471 EA,Purmerend,Netherlands,5.0073481,52.5235588,"https://www.google.com/maps?q=52.5235588,5.0073481",North Holland
746284392,Polderweg,,1471 EA,Purmerend,Netherlands,5.0073476,52.5236318,"https://www.google.com/maps?q=52.5236318,5.0073476",North Holland
746284393,Polderweg,,1471 EA,Purmerend,Netherlands,5.0025283,52.5236221,"https://www.google.com/maps?q=52.5236221,5.0025283",North Holland
746284394,Polderweg,,1471 EA,Purmerend,Netherlands,5.0024577,52.523549,"https://www.google.com/maps?q=52.523549,5.0024577",North Holland
746284395,Polderweg,,1471 EA,Purmerend,Netherlands,5.0056248,52.5230504,"https://www.google.com/maps?q=52.5230504,5.0056248",North Holland
746284396,Polderweg,,1471 EA,Purmerend,Netherlands,5.0058998,52.5229784,"https://www.google.com/maps?q=52.5229784,5.0058998",North Holland
746284397,Polderweg,,1471 EA,Purmerend,Netherlands,5.006035,52.5229078,"https://www.google.com/maps?q=52.5229078,5.006035",North Holland
746284398,Polderweg,,1471 EA,Purmerend,Netherlands,5.0061742,52.5228352,"https://www.google.com/maps?q=52.5228352,5.0061742",North Holland
746284399,Polderweg,,1471 EA,Purmerend,Netherlands,5.0063116,52.5227638,"https://www.google.com/maps?q=52.5227638,5.0063116",North Holland
746284400,Polderweg,,1471 EA,Purmerend,Netherlands,5.0064486,52.5226916,"https://www.google.com/maps?q=52.5226916,5.0064486",North Holland
746284401,Polderweg,,1471 EA,Purmerend,Netherlands,5.0065313,52.5226191,"https://www.google.com/maps?q=52.5226191,5.0065313",North Holland
746284402,Polderweg,,1471 EA,Purmerend,Netherlands,5.0072086,52.5237023,"https://www.google.com/maps?q=52.5237023,5.0072086",North Holland
746284403,Polderweg,,1471 EA,Purmerend,Netherlands,5.002599,52.5236931,"https://www.google.com/maps?q=52.5236931,5.002599",North Holland
746284404,Polderweg,,1471 EA,Purmerend,Netherlands,5.007071,52.5237746,"https://www.google.com/maps?q=52.5237746,5.007071",North Holland
746284405,Polderweg,,1471 EA,Purmerend,Netherlands,5.0026713,52.5237658,"https://www.google.com/maps?q=52.5237658,5.0026713",North Holland
746284406,Polderweg,,1471 EA,Purmerend,Netherlands,5.0070706,52.5238472,"https://www.google.com/maps?q=52.5238472,5.0070706",North Holland
746284407,Polderweg,,1471 EA,Purmerend,Netherlands,5.0026059,52.5238383,"https://www.google.com/maps?q=52.5238383,5.0026059",North Holland
746284408,Polderweg,,1471 EA,Purmerend,Netherlands,5.0076753,52.522192,"https://www.google.com/maps?q=52.522192,5.0076753",North Holland
746284409,Polderweg,,1471 EA,Purmerend,Netherlands,5.0076302,52.5222628,"https://www.google.com/maps?q=52.5222628,5.0076302",North Holland
746284410,Polderweg,,1471 EA,Purmerend,Netherlands,5.0076265,52.522408,"https://www.google.com/maps?q=52.522408,5.0076265",North Holland
746284411,Polderweg,,1471 EA,Purmerend,Netherlands,5.0075525,52.5223352,"https://www.google.com/maps?q=52.5223352,5.0075525",North Holland
746284412,Polderweg,,1471 EA,Purmerend,Netherlands,5.0076292,52.5225505,"https://www.google.com/maps?q=52.5225505,5.0076292",North Holland
746284413,Polderweg,,1471 EA,Purmerend,Netherlands,5.0076954,52.5224776,"https://www.google.com/maps?q=52.5224776,5.0076954",North Holland
746284414,Purmerdijk,,1471 EB,Purmerend,Netherlands,5.0034119,52.5250617,"https://www.google.com/maps?q=52.5250617,5.0034119",North Holland
746284415,Purmerdijk,,1471 EB,Purmerend,Netherlands,5.0033462,52.5251324,"https://www.google.com/maps?q=52.5251324,5.0033462",North Holland
746284416,Polderweg,,1471 EA,Purmerend,Netherlands,5.002834,52.5243432,"https://www.google.com/maps?q=52.5243432,5.002834",North Holland
746284417,Polderweg,,1471 EA,Purmerend,Netherlands,5.0027671,52.5244138,"https://www.google.com/maps?q=52.5244138,5.0027671",North Holland
746284418,Polderweg,,1471 EA,Purmerend,Netherlands,5.0029079,52.5245592,"https://www.google.com/maps?q=52.5245592,5.0029079",North Holland
746284419,Polderweg,,1471 EA,Purmerend,Netherlands,5.0028394,52.5244866,"https://www.google.com/maps?q=52.5244866,5.0028394",North Holland
746284420,Polderweg,,1471 EA,Purmerend,Netherlands,5.0027611,52.52427,"https://www.google.com/maps?q=52.52427,5.0027611",North Holland
746284421,Polderweg,,1471 EA,Purmerend,Netherlands,5.0026109,52.5239815,"https://www.google.com/maps?q=52.5239815,5.0026109",North Holland
746284422,Polderweg,,1471 EA,Purmerend,Netherlands,5.0026845,52.5240525,"https://www.google.com/maps?q=52.5240525,5.0026845",North Holland
746284423,Polderweg,,1471 EA,Purmerend,Netherlands,5.0026885,52.5241977,"https://www.google.com/maps?q=52.5241977,5.0026885",North Holland
746284424,Polderweg,,1471 EA,Purmerend,Netherlands,5.0026196,52.524125,"https://www.google.com/maps?q=52.524125,5.0026196",North Holland
746284425,Polderweg,,1471 EA,Purmerend,Netherlands,5.0025371,52.5239084,"https://www.google.com/maps?q=52.5239084,5.0025371",North Holland
795351489,Kruisweg,4,2132 NP,Hoofddorp,Netherlands,4.7148785,52.2967067,"https://www.google.com/maps?q=52.2967067,4.7148785",North Holland
795351490,Kruisweg,4,2132 NP,Hoofddorp,Netherlands,4.7147736,52.2967608,"https://www.google.com/maps?q=52.2967608,4.7147736",North Holland
795351491,Kruisweg,4,2132 NP,Hoofddorp,Netherlands,4.7146769,52.2968146,"https://www.google.com/maps?q=52.2968146,4.7146769",North Holland
795351492,Kruisweg,751,2132 NE,Hoofddorp,Netherlands,4.7145922,52.2968687,"https://www.google.com/maps?q=52.2968687,4.7145922",North Holland
795351493,Kruisweg,751,2132 NE,Hoofddorp,Netherlands,4.7144942,52.2969224,"https://www.google.com/maps?q=52.2969224,4.7144942",North Holland
795351494,Kruisweg,751,2132 NE,Hoofddorp,Netherlands,4.7143746,52.296976,"https://www.google.com/maps?q=52.296976,4.7143746",North Holland
795351495,Kruisweg,751,2132 NE,Hoofddorp,Netherlands,4.714302,52.2970303,"https://www.google.com/maps?q=52.2970303,4.714302",North Holland
795351496,Kruisweg,751,2132 NE,Hoofddorp,Netherlands,4.7141931,52.297084,"https://www.google.com/maps?q=52.297084,4.7141931",North Holland
795351497,Kruisweg,751,2132 NE,Hoofddorp,Netherlands,4.7139036,52.2972448,"https://www.google.com/maps?q=52.2972448,4.7139036",North Holland
795351498,Kruisweg,751,2132 NE,Hoofddorp,Netherlands,4.7140958,52.2971372,"https://www.google.com/maps?q=52.2971372,4.7140958",North Holland
795351499,Kruisweg,751,2132 NE,Hoofddorp,Netherlands,4.7140113,52.2971918,"https://www.google.com/maps?q=52.2971918,4.7140113",North Holland
795351500,Kruisweg,751,2132 NE,Hoofddorp,Netherlands,4.713806,52.297299,"https://www.google.com/maps?q=52.297299,4.713806",North Holland
795351501,Kruisweg,751,2132 NE,Hoofddorp,Netherlands,4.7137219,52.297353,"https://www.google.com/maps?q=52.297353,4.7137219",North Holland
795351502,Kruisweg,751,2132 NE,Hoofddorp,Netherlands,4.7136337,52.2974076,"https://www.google.com/maps?q=52.2974076,4.7136337",North Holland
795351503,Kruisweg,755F,2132 NE,Hoofddorp,Netherlands,4.7136348,52.2974615,"https://www.google.com/maps?q=52.2974615,4.7136348",North Holland
795351504,Kruisweg,755F,2132 NE,Hoofddorp,Netherlands,4.713788,52.2975167,"https://www.google.com/maps?q=52.2975167,4.713788",North Holland
795351505,Kruisweg,755F,2132 NE,Hoofddorp,Netherlands,4.7138667,52.2975716,"https://www.google.com/maps?q=52.2975716,4.7138667",North Holland
795351506,Kruisweg,755F,2132 NE,Hoofddorp,Netherlands,4.7139456,52.2976269,"https://www.google.com/maps?q=52.2976269,4.7139456",North Holland
795351507,Kruisweg,755F,2132 NE,Hoofddorp,Netherlands,4.714025,52.2976814,"https://www.google.com/maps?q=52.2976814,4.714025",North Holland
795351508,Kruisweg,755F,2132 NE,Hoofddorp,Netherlands,4.7140169,52.2977357,"https://www.google.com/maps?q=52.2977357,4.7140169",North Holland
795351509,Kruisweg,755F,2132 NE,Hoofddorp,Netherlands,4.7141442,52.2977908,"https://www.google.com/maps?q=52.2977908,4.7141442",North Holland
795351510,Kruisweg,755F,2132 NE,Hoofddorp,Netherlands,4.7149589,52.2983991,"https://www.google.com/maps?q=52.2983991,4.7149589",North Holland
795351511,Kruisweg,755F,2132 NE,Hoofddorp,Netherlands,4.714981,52.298287,"https://www.google.com/maps?q=52.298287,4.714981",North Holland
795351512,Kruisweg,751,2132 NE,Hoofddorp,Netherlands,4.7150638,52.2980197,"https://www.google.com/maps?q=52.2980197,4.7150638",North Holland
795351513,Kruisweg,751,2132 NE,Hoofddorp,Netherlands,4.7149985,52.2982334,"https://www.google.com/maps?q=52.2982334,4.7149985",North Holland
795351514,Kruisweg,751,2132 NE,Hoofddorp,Netherlands,4.7150529,52.2980708,"https://www.google.com/maps?q=52.2980708,4.7150529",North Holland
795351515,Kruisweg,751,2132 NE,Hoofddorp,Netherlands,4.7150414,52.2981266,"https://www.google.com/maps?q=52.2981266,4.7150414",North Holland
795351516,Kruisweg,751,2132 NE,Hoofddorp,Netherlands,4.7150338,52.298181,"https://www.google.com/maps?q=52.298181,4.7150338",North Holland
795351517,Kruisweg,755F,2132 NE,Hoofddorp,Netherlands,4.7149775,52.2983405,"https://www.google.com/maps?q=52.2983405,4.7149775",North Holland
795351518,Kruisweg,751,2132 NE,Hoofddorp,Netherlands,4.715136,52.2979112,"https://www.google.com/maps?q=52.2979112,4.715136",North Holland
795351519,Kruisweg,751,2132 NE,Hoofddorp,Netherlands,4.7150402,52.2979637,"https://www.google.com/maps?q=52.2979637,4.7150402",North Holland
